student_id,faculty_id,subject,class_day,attendance
43,4,Cloud Computing,1,0
43,4,Cloud Computing,2,1
43,4,Cloud Computing,3,0
43,4,Cloud Computing,4,0
43,4,Cloud Computing,5,0
43,4,Cloud Computing,6,1
43,4,Cloud Computing,7,0
43,4,Cloud Computing,8,0
43,4,Cloud Computing,9,0
43,4,Cloud Computing,10,0
43,5,Java Full Stack,1,0
43,5,Java Full Stack,2,0
43,5,Java Full Stack,3,0
43,5,Java Full Stack,4,0
43,5,Java Full Stack,5,0
43,5,Java Full Stack,6,0
43,5,Java Full Stack,7,0
43,5,Java Full Stack,8,0
43,5,Java Full Stack,9,0
43,5,Java Full Stack,10,0
44,1,Major Project,1,0
44,1,Major Project,2,1
44,1,Major Project,3,0
44,1,Major Project,4,1
44,1,Major Project,5,0
44,1,Major Project,6,0
44,1,Major Project,7,0
44,1,Major Project,8,0
44,1,Major Project,9,0
44,1,Major Project,10,0
44,2,Maths,1,0
44,2,Maths,2,0
44,2,Maths,3,0
44,2,Maths,4,0
44,2,Maths,5,0
44,2,Maths,6,0
44,2,Maths,7,0
44,2,Maths,8,0
44,2,Maths,9,0
44,2,Maths,10,1
44,3,Data Analytics,1,0
44,3,Data Analytics,2,1
44,3,Data Analytics,3,0
44,3,Data Analytics,4,0
44,3,Data Analytics,5,0
44,3,Data Analytics,6,1
44,3,Data Analytics,7,0
44,3,Data Analytics,8,1
44,3,Data Analytics,9,0
44,3,Data Analytics,10,0
44,4,Cloud Computing,1,1
44,4,Cloud Computing,2,0
44,4,Cloud Computing,3,0
44,4,Cloud Computing,4,0
44,4,Cloud Computing,5,1
44,4,Cloud Computing,6,0
44,4,Cloud Computing,7,0
44,4,Cloud Computing,8,1
44,4,Cloud Computing,9,0
44,4,Cloud Computing,10,0
44,5,Java Full Stack,1,0
44,5,Java Full Stack,2,0
44,5,Java Full Stack,3,0
44,5,Java Full Stack,4,0
44,5,Java Full Stack,5,0
44,5,Java Full Stack,6,0
44,5,Java Full Stack,7,0
44,5,Java Full Stack,8,0
44,5,Java Full Stack,9,0
44,5,Java Full Stack,10,1
45,1,Major Project,1,0
45,1,Major Project,2,0
45,1,Major Project,3,0
45,1,Major Project,4,0
45,1,Major Project,5,0
45,1,Major Project,6,0
45,1,Major Project,7,0
45,1,Major Project,8,0
45,1,Major Project,9,0
45,1,Major Project,10,1
45,2,Maths,1,0
45,2,Maths,2,0
45,2,Maths,3,1
45,2,Maths,4,0
45,2,Maths,5,1
45,2,Maths,6,1
45,2,Maths,7,0
45,2,Maths,8,1
45,2,Maths,9,1
45,2,Maths,10,0
45,3,Data Analytics,1,1
45,3,Data Analytics,2,1
45,3,Data Analytics,3,0
45,3,Data Analytics,4,0
45,3,Data Analytics,5,1
45,3,Data Analytics,6,0
45,3,Data Analytics,7,0
45,3,Data Analytics,8,1
45,3,Data Analytics,9,0
45,3,Data Analytics,10,0
45,4,Cloud Computing,1,1
45,4,Cloud Computing,2,0
45,4,Cloud Computing,3,0
45,4,Cloud Computing,4,0
45,4,Cloud Computing,5,0
45,4,Cloud Computing,6,0
45,4,Cloud Computing,7,0
45,4,Cloud Computing,8,0
45,4,Cloud Computing,9,0
45,4,Cloud Computing,10,0
45,5,Java Full Stack,1,0
45,5,Java Full Stack,2,0
45,5,Java Full Stack,3,1
45,5,Java Full Stack,4,0
45,5,Java Full Stack,5,0
45,5,Java Full Stack,6,0
45,5,Java Full Stack,7,0
45,5,Java Full Stack,8,1
45,5,Java Full Stack,9,0
45,5,Java Full Stack,10,0
46,1,Major Project,1,0
46,1,Major Project,2,0
46,1,Major Project,3,0
46,1,Major Project,4,0
46,1,Major Project,5,0
46,1,Major Project,6,0
46,1,Major Project,7,0
46,1,Major Project,8,0
46,1,Major Project,9,0
46,1,Major Project,10,0
46,2,Maths,1,0
46,2,Maths,2,0
46,2,Maths,3,0
46,2,Maths,4,0
46,2,Maths,5,0
46,2,Maths,6,0
46,2,Maths,7,0
46,2,Maths,8,0
46,2,Maths,9,0
46,2,Maths,10,0
46,3,Data Analytics,1,0
46,3,Data Analytics,2,0
46,3,Data Analytics,3,0
46,3,Data Analytics,4,0
46,3,Data Analytics,5,0
46,3,Data Analytics,6,0
46,3,Data Analytics,7,0
46,3,Data Analytics,8,0
46,3,Data Analytics,9,0
46,3,Data Analytics,10,0
46,4,Cloud Computing,1,0
46,4,Cloud Computing,2,0
46,4,Cloud Computing,3,0
46,4,Cloud Computing,4,0
46,4,Cloud Computing,5,0
46,4,Cloud Computing,6,0
46,4,Cloud Computing,7,0
46,4,Cloud Computing,8,0
46,4,Cloud Computing,9,0
46,4,Cloud Computing,10,0
46,5,Java Full Stack,1,0
46,5,Java Full Stack,2,0
46,5,Java Full Stack,3,0
46,5,Java Full Stack,4,0
46,5,Java Full Stack,5,0
46,5,Java Full Stack,6,0
46,5,Java Full Stack,7,0
46,5,Java Full Stack,8,1
46,5,Java Full Stack,9,0
46,5,Java Full Stack,10,1
47,1,Major Project,1,0
47,1,Major Project,2,0
47,1,Major Project,3,0
47,1,Major Project,4,0
47,1,Major Project,5,1
47,1,Major Project,6,0
47,1,Major Project,7,0
47,1,Major Project,8,0
47,1,Major Project,9,0
47,1,Major Project,10,0
47,2,Maths,1,0
47,2,Maths,2,0
47,2,Maths,3,0
47,2,Maths,4,0
47,2,Maths,5,0
47,2,Maths,6,0
47,2,Maths,7,0
47,2,Maths,8,0
47,2,Maths,9,0
47,2,Maths,10,1
47,3,Data Analytics,1,0
47,3,Data Analytics,2,1
47,3,Data Analytics,3,0
47,3,Data Analytics,4,0
47,3,Data Analytics,5,0
47,3,Data Analytics,6,0
47,3,Data Analytics,7,0
47,3,Data Analytics,8,0
47,3,Data Analytics,9,0
47,3,Data Analytics,10,0
47,4,Cloud Computing,1,0
47,4,Cloud Computing,2,0
47,4,Cloud Computing,3,0
47,4,Cloud Computing,4,0
47,4,Cloud Computing,5,0
47,4,Cloud Computing,6,0
47,4,Cloud Computing,7,1
47,4,Cloud Computing,8,1
47,4,Cloud Computing,9,0
47,4,Cloud Computing,10,1
47,5,Java Full Stack,1,1
47,5,Java Full Stack,2,0
47,5,Java Full Stack,3,1
47,5,Java Full Stack,4,1
47,5,Java Full Stack,5,0
47,5,Java Full Stack,6,1
47,5,Java Full Stack,7,1
47,5,Java Full Stack,8,0
47,5,Java Full Stack,9,1
47,5,Java Full Stack,10,1
48,1,Major Project,1,1
48,1,Major Project,2,0
48,1,Major Project,3,1
48,1,Major Project,4,1
48,1,Major Project,5,0
48,1,Major Project,6,1
48,1,Major Project,7,1
48,1,Major Project,8,0
48,1,Major Project,9,1
48,1,Major Project,10,1
48,2,Maths,1,0
48,2,Maths,2,1
48,2,Maths,3,1
48,2,Maths,4,0
48,2,Maths,5,0
48,2,Maths,6,0
48,2,Maths,7,0
48,2,Maths,8,0
48,2,Maths,9,0
48,2,Maths,10,0
48,3,Data Analytics,1,0
48,3,Data Analytics,2,0
48,3,Data Analytics,3,0
48,3,Data Analytics,4,1
48,3,Data Analytics,5,0
48,3,Data Analytics,6,0
48,3,Data Analytics,7,0
48,3,Data Analytics,8,0
48,3,Data Analytics,9,0
48,3,Data Analytics,10,1
48,4,Cloud Computing,1,0
48,4,Cloud Computing,2,0
48,4,Cloud Computing,3,0
48,4,Cloud Computing,4,0
48,4,Cloud Computing,5,0
48,4,Cloud Computing,6,1
48,4,Cloud Computing,7,1
48,4,Cloud Computing,8,0
48,4,Cloud Computing,9,1
48,4,Cloud Computing,10,1
48,5,Java Full Stack,1,0
48,5,Java Full Stack,2,1
48,5,Java Full Stack,3,1
48,5,Java Full Stack,4,0
48,5,Java Full Stack,5,1
48,5,Java Full Stack,6,0
48,5,Java Full Stack,7,0
48,5,Java Full Stack,8,1
48,5,Java Full Stack,9,0
48,5,Java Full Stack,10,0
49,1,Major Project,1,0
49,1,Major Project,2,1
49,1,Major Project,3,1
49,1,Major Project,4,0
49,1,Major Project,5,1
49,1,Major Project,6,1
49,1,Major Project,7,0
49,1,Major Project,8,1
49,1,Major Project,9,1
49,1,Major Project,10,0
49,2,Maths,1,0
49,2,Maths,2,0
49,2,Maths,3,0
49,2,Maths,4,1
49,2,Maths,5,1
49,2,Maths,6,0
49,2,Maths,7,1
49,2,Maths,8,1
49,2,Maths,9,0
49,2,Maths,10,1
49,3,Data Analytics,1,1
49,3,Data Analytics,2,0
49,3,Data Analytics,3,1
49,3,Data Analytics,4,0
49,3,Data Analytics,5,0
49,3,Data Analytics,6,0
49,3,Data Analytics,7,1
49,3,Data Analytics,8,0
49,3,Data Analytics,9,0
49,3,Data Analytics,10,0
49,4,Cloud Computing,1,0
49,4,Cloud Computing,2,1
49,4,Cloud Computing,3,0
49,4,Cloud Computing,4,0
49,4,Cloud Computing,5,0
49,4,Cloud Computing,6,0
49,4,Cloud Computing,7,0
49,4,Cloud Computing,8,1
49,4,Cloud Computing,9,0
49,4,Cloud Computing,10,0
49,5,Java Full Stack,1,0
49,5,Java Full Stack,2,0
49,5,Java Full Stack,3,0
49,5,Java Full Stack,4,0
49,5,Java Full Stack,5,0
49,5,Java Full Stack,6,0
49,5,Java Full Stack,7,0
49,5,Java Full Stack,8,0
49,5,Java Full Stack,9,0
49,5,Java Full Stack,10,0
50,1,Major Project,1,1
50,1,Major Project,2,0
50,1,Major Project,3,0
50,1,Major Project,4,1
50,1,Major Project,5,0
50,1,Major Project,6,0
50,1,Major Project,7,0
50,1,Major Project,8,0
50,1,Major Project,9,0
50,1,Major Project,10,0
50,2,Maths,1,0
50,2,Maths,2,0
50,2,Maths,3,0
50,2,Maths,4,0
50,2,Maths,5,0
50,2,Maths,6,0
50,2,Maths,7,0
50,2,Maths,8,0
50,2,Maths,9,0
50,2,Maths,10,0
50,3,Data Analytics,1,0
50,3,Data Analytics,2,0
50,3,Data Analytics,3,0
50,3,Data Analytics,4,0
50,3,Data Analytics,5,0
50,3,Data Analytics,6,0
50,3,Data Analytics,7,0
50,3,Data Analytics,8,0
50,3,Data Analytics,9,1
50,3,Data Analytics,10,0
50,4,Cloud Computing,1,1
50,4,Cloud Computing,2,0
50,4,Cloud Computing,3,0
50,4,Cloud Computing,4,0
50,4,Cloud Computing,5,0
50,4,Cloud Computing,6,0
50,4,Cloud Computing,7,0
50,4,Cloud Computing,8,0
50,4,Cloud Computing,9,0
50,4,Cloud Computing,10,0
50,5,Java Full Stack,1,1
50,5,Java Full Stack,2,0
50,5,Java Full Stack,3,0
50,5,Java Full Stack,4,0
50,5,Java Full Stack,5,0
50,5,Java Full Stack,6,0
50,5,Java Full Stack,7,0
50,5,Java Full Stack,8,0
50,5,Java Full Stack,9,0
50,5,Java Full Stack,10,0
51,1,Major Project,1,0
51,1,Major Project,2,0
51,1,Major Project,3,0
51,1,Major Project,4,0
51,1,Major Project,5,0
51,1,Major Project,6,0
51,1,Major Project,7,0
51,1,Major Project,8,0
51,1,Major Project,9,1
51,1,Major Project,10,1
51,2,Maths,1,0
51,2,Maths,2,0
51,2,Maths,3,0
51,2,Maths,4,0
51,2,Maths,5,0
51,2,Maths,6,0
51,2,Maths,7,0
51,2,Maths,8,0
51,2,Maths,9,0
51,2,Maths,10,0
51,3,Data Analytics,1,0
51,3,Data Analytics,2,0
51,3,Data Analytics,3,0
51,3,Data Analytics,4,0
51,3,Data Analytics,5,0
51,3,Data Analytics,6,0
51,3,Data Analytics,7,1
51,3,Data Analytics,8,0
51,3,Data Analytics,9,0
51,3,Data Analytics,10,0
51,4,Cloud Computing,1,0
51,4,Cloud Computing,2,0
51,4,Cloud Computing,3,0
51,4,Cloud Computing,4,0
51,4,Cloud Computing,5,0
51,4,Cloud Computing,6,1
51,4,Cloud Computing,7,0
51,4,Cloud Computing,8,0
51,4,Cloud Computing,9,0
51,4,Cloud Computing,10,0
51,5,Java Full Stack,1,0
51,5,Java Full Stack,2,0
51,5,Java Full Stack,3,0
51,5,Java Full Stack,4,0
51,5,Java Full Stack,5,0
51,5,Java Full Stack,6,0
51,5,Java Full Stack,7,0
51,5,Java Full Stack,8,0
51,5,Java Full Stack,9,0
51,5,Java Full Stack,10,0
52,1,Major Project,1,0
52,1,Major Project,2,1
52,1,Major Project,3,0
52,1,Major Project,4,0
52,1,Major Project,5,0
52,1,Major Project,6,1
52,1,Major Project,7,0
52,1,Major Project,8,0
52,1,Major Project,9,1
52,1,Major Project,10,0
52,2,Maths,1,0
52,2,Maths,2,0
52,2,Maths,3,0
52,2,Maths,4,0
52,2,Maths,5,0
52,2,Maths,6,0
52,2,Maths,7,1
52,2,Maths,8,0
52,2,Maths,9,0
52,2,Maths,10,0
52,3,Data Analytics,1,0
52,3,Data Analytics,2,0
52,3,Data Analytics,3,0
52,3,Data Analytics,4,0
52,3,Data Analytics,5,0
52,3,Data Analytics,6,1
52,3,Data Analytics,7,0
52,3,Data Analytics,8,0
52,3,Data Analytics,9,0
52,3,Data Analytics,10,0
52,4,Cloud Computing,1,0
52,4,Cloud Computing,2,0
52,4,Cloud Computing,3,0
52,4,Cloud Computing,4,0
52,4,Cloud Computing,5,0
52,4,Cloud Computing,6,0
52,4,Cloud Computing,7,0
52,4,Cloud Computing,8,0
52,4,Cloud Computing,9,1
52,4,Cloud Computing,10,0
52,5,Java Full Stack,1,1
52,5,Java Full Stack,2,1
52,5,Java Full Stack,3,0
52,5,Java Full Stack,4,0
52,5,Java Full Stack,5,0
52,5,Java Full Stack,6,0
52,5,Java Full Stack,7,0
52,5,Java Full Stack,8,0
52,5,Java Full Stack,9,0
52,5,Java Full Stack,10,0
53,1,Major Project,1,0
53,1,Major Project,2,0
53,1,Major Project,3,0
53,1,Major Project,4,0
53,1,Major Project,5,0
53,1,Major Project,6,0
53,1,Major Project,7,0
53,1,Major Project,8,1
53,1,Major Project,9,0
53,1,Major Project,10,1
53,2,Maths,1,1
53,2,Maths,2,0
53,2,Maths,3,1
53,2,Maths,4,1
53,2,Maths,5,0
53,2,Maths,6,0
53,2,Maths,7,0
53,2,Maths,8,0
53,2,Maths,9,0
53,2,Maths,10,0
53,3,Data Analytics,1,0
53,3,Data Analytics,2,0
53,3,Data Analytics,3,0
53,3,Data Analytics,4,0
53,3,Data Analytics,5,0
53,3,Data Analytics,6,0
53,3,Data Analytics,7,0
53,3,Data Analytics,8,1
53,3,Data Analytics,9,0
53,3,Data Analytics,10,0
53,4,Cloud Computing,1,1
53,4,Cloud Computing,2,1
53,4,Cloud Computing,3,0
53,4,Cloud Computing,4,1
53,4,Cloud Computing,5,0
53,4,Cloud Computing,6,0
53,4,Cloud Computing,7,0
53,4,Cloud Computing,8,1
53,4,Cloud Computing,9,0
53,4,Cloud Computing,10,1
53,5,Java Full Stack,1,0
53,5,Java Full Stack,2,0
53,5,Java Full Stack,3,0
53,5,Java Full Stack,4,0
53,5,Java Full Stack,5,1
53,5,Java Full Stack,6,0
53,5,Java Full Stack,7,0
53,5,Java Full Stack,8,0
53,5,Java Full Stack,9,0
53,5,Java Full Stack,10,1
54,1,Major Project,1,1
54,1,Major Project,2,1
54,1,Major Project,3,1
54,1,Major Project,4,1
54,1,Major Project,5,0
54,1,Major Project,6,1
54,1,Major Project,7,1
54,1,Major Project,8,0
54,1,Major Project,9,1
54,1,Major Project,10,1
54,2,Maths,1,1
54,2,Maths,2,1
54,2,Maths,3,1
54,2,Maths,4,0
54,2,Maths,5,1
54,2,Maths,6,1
54,2,Maths,7,1
54,2,Maths,8,1
54,2,Maths,9,1
54,2,Maths,10,0
54,3,Data Analytics,1,1
54,3,Data Analytics,2,1
54,3,Data Analytics,3,0
54,3,Data Analytics,4,1
54,3,Data Analytics,5,1
54,3,Data Analytics,6,1
54,3,Data Analytics,7,1
54,3,Data Analytics,8,1
54,3,Data Analytics,9,0
54,3,Data Analytics,10,1
54,4,Cloud Computing,1,1
54,4,Cloud Computing,2,0
54,4,Cloud Computing,3,1
54,4,Cloud Computing,4,1
54,4,Cloud Computing,5,1
54,4,Cloud Computing,6,1
54,4,Cloud Computing,7,1
54,4,Cloud Computing,8,0
54,4,Cloud Computing,9,1
54,4,Cloud Computing,10,1
54,5,Java Full Stack,1,0
54,5,Java Full Stack,2,1
54,5,Java Full Stack,3,1
54,5,Java Full Stack,4,1
54,5,Java Full Stack,5,1
54,5,Java Full Stack,6,1
54,5,Java Full Stack,7,0
54,5,Java Full Stack,8,1
54,5,Java Full Stack,9,1
54,5,Java Full Stack,10,0
55,1,Major Project,1,0
55,1,Major Project,2,1
55,1,Major Project,3,1
55,1,Major Project,4,0
55,1,Major Project,5,1
55,1,Major Project,6,1
55,1,Major Project,7,0
55,1,Major Project,8,1
55,1,Major Project,9,1
55,1,Major Project,10,1
55,2,Maths,1,1
55,2,Maths,2,1
55,2,Maths,3,1
55,2,Maths,4,1
55,2,Maths,5,1
55,2,Maths,6,1
55,2,Maths,7,1
55,2,Maths,8,1
55,2,Maths,9,1
55,2,Maths,10,1
55,3,Data Analytics,1,1
55,3,Data Analytics,2,1
55,3,Data Analytics,3,1
55,3,Data Analytics,4,1
55,3,Data Analytics,5,1
55,3,Data Analytics,6,1
55,3,Data Analytics,7,1
55,3,Data Analytics,8,1
55,3,Data Analytics,9,1
55,3,Data Analytics,10,1
55,4,Cloud Computing,1,1
55,4,Cloud Computing,2,1
55,4,Cloud Computing,3,1
55,4,Cloud Computing,4,1
55,4,Cloud Computing,5,1
55,4,Cloud Computing,6,1
55,4,Cloud Computing,7,1
55,4,Cloud Computing,8,1
55,4,Cloud Computing,9,1
55,4,Cloud Computing,10,1
55,5,Java Full Stack,1,1
55,5,Java Full Stack,2,1
55,5,Java Full Stack,3,1
55,5,Java Full Stack,4,1
55,5,Java Full Stack,5,1
55,5,Java Full Stack,6,1
55,5,Java Full Stack,7,1
55,5,Java Full Stack,8,1
55,5,Java Full Stack,9,1
55,5,Java Full Stack,10,1
56,1,Major Project,1,1
56,1,Major Project,2,1
56,1,Major Project,3,1
56,1,Major Project,4,1
56,1,Major Project,5,1
56,1,Major Project,6,1
56,1,Major Project,7,1
56,1,Major Project,8,1
56,1,Major Project,9,0
56,1,Major Project,10,1
56,2,Maths,1,1
56,2,Maths,2,0
56,2,Maths,3,1
56,2,Maths,4,1
56,2,Maths,5,0
56,2,Maths,6,1
56,2,Maths,7,1
56,2,Maths,8,0
56,2,Maths,9,1
56,2,Maths,10,1
56,3,Data Analytics,1,1
56,3,Data Analytics,2,1
56,3,Data Analytics,3,1
56,3,Data Analytics,4,0
56,3,Data Analytics,5,1
56,3,Data Analytics,6,1
56,3,Data Analytics,7,0
56,3,Data Analytics,8,1
56,3,Data Analytics,9,1
56,3,Data Analytics,10,0
56,4,Cloud Computing,1,1
56,4,Cloud Computing,2,1
56,4,Cloud Computing,3,1
56,4,Cloud Computing,4,1
56,4,Cloud Computing,5,1
56,4,Cloud Computing,6,0
56,4,Cloud Computing,7,1
56,4,Cloud Computing,8,1
56,4,Cloud Computing,9,0
56,4,Cloud Computing,10,1
56,5,Java Full Stack,1,1
56,5,Java Full Stack,2,1
56,5,Java Full Stack,3,1
56,5,Java Full Stack,4,1
56,5,Java Full Stack,5,0
56,5,Java Full Stack,6,1
56,5,Java Full Stack,7,1
56,5,Java Full Stack,8,0
56,5,Java Full Stack,9,1
56,5,Java Full Stack,10,1
57,1,Major Project,1,1
57,1,Major Project,2,0
57,1,Major Project,3,1
57,1,Major Project,4,1
57,1,Major Project,5,1
57,1,Major Project,6,1
57,1,Major Project,7,1
57,1,Major Project,8,1
57,1,Major Project,9,1
57,1,Major Project,10,1
57,2,Maths,1,1
57,2,Maths,2,1
57,2,Maths,3,1
57,2,Maths,4,1
57,2,Maths,5,1
57,2,Maths,6,1
57,2,Maths,7,0
57,2,Maths,8,1
57,2,Maths,9,1
57,2,Maths,10,0
57,3,Data Analytics,1,1
57,3,Data Analytics,2,1
57,3,Data Analytics,3,0
57,3,Data Analytics,4,1
57,3,Data Analytics,5,1
57,3,Data Analytics,6,1
57,3,Data Analytics,7,1
57,3,Data Analytics,8,1
57,3,Data Analytics,9,0
57,3,Data Analytics,10,1
57,4,Cloud Computing,1,1
57,4,Cloud Computing,2,1
57,4,Cloud Computing,3,1
57,4,Cloud Computing,4,1
57,4,Cloud Computing,5,0
57,4,Cloud Computing,6,1
57,4,Cloud Computing,7,1
57,4,Cloud Computing,8,1
57,4,Cloud Computing,9,1
57,4,Cloud Computing,10,1
57,5,Java Full Stack,1,0
57,5,Java Full Stack,2,1
57,5,Java Full Stack,3,1
57,5,Java Full Stack,4,0
57,5,Java Full Stack,5,1
57,5,Java Full Stack,6,1
57,5,Java Full Stack,7,1
57,5,Java Full Stack,8,1
57,5,Java Full Stack,9,1
57,5,Java Full Stack,10,1
58,1,Major Project,1,0
58,1,Major Project,2,1
58,1,Major Project,3,1
58,1,Major Project,4,1
58,1,Major Project,5,1
58,1,Major Project,6,1
58,1,Major Project,7,0
58,1,Major Project,8,1
58,1,Major Project,9,1
58,1,Major Project,10,1
58,2,Maths,1,1
58,2,Maths,2,1
58,2,Maths,3,1
58,2,Maths,4,1
58,2,Maths,5,1
58,2,Maths,6,1
58,2,Maths,7,1
58,2,Maths,8,1
58,2,Maths,9,1
58,2,Maths,10,1
58,3,Data Analytics,1,1
58,3,Data Analytics,2,1
58,3,Data Analytics,3,1
58,3,Data Analytics,4,1
58,3,Data Analytics,5,0
58,3,Data Analytics,6,1
58,3,Data Analytics,7,1
58,3,Data Analytics,8,0
58,3,Data Analytics,9,1
58,3,Data Analytics,10,1
58,4,Cloud Computing,1,0
58,4,Cloud Computing,2,1
58,4,Cloud Computing,3,1
58,4,Cloud Computing,4,1
58,4,Cloud Computing,5,1
58,4,Cloud Computing,6,1
58,4,Cloud Computing,7,0
58,4,Cloud Computing,8,1
58,4,Cloud Computing,9,1
58,4,Cloud Computing,10,0
58,5,Java Full Stack,1,1
58,5,Java Full Stack,2,1
58,5,Java Full Stack,3,1
58,5,Java Full Stack,4,1
58,5,Java Full Stack,5,1
58,5,Java Full Stack,6,1
58,5,Java Full Stack,7,1
58,5,Java Full Stack,8,1
58,5,Java Full Stack,9,0
58,5,Java Full Stack,10,1
59,1,Major Project,1,1
59,1,Major Project,2,1
59,1,Major Project,3,0
59,1,Major Project,4,1
59,1,Major Project,5,1
59,1,Major Project,6,0
59,1,Major Project,7,1
59,1,Major Project,8,1
59,1,Major Project,9,0
59,1,Major Project,10,1
59,2,Maths,1,1
59,2,Maths,2,1
59,2,Maths,3,1
59,2,Maths,4,1
59,2,Maths,5,1
59,2,Maths,6,1
59,2,Maths,7,1
59,2,Maths,8,0
59,2,Maths,9,1
59,2,Maths,10,1
59,3,Data Analytics,1,0
59,3,Data Analytics,2,1
59,3,Data Analytics,3,1
59,3,Data Analytics,4,1
59,3,Data Analytics,5,1
59,3,Data Analytics,6,1
59,3,Data Analytics,7,0
59,3,Data Analytics,8,1
59,3,Data Analytics,9,1
59,3,Data Analytics,10,1
59,4,Cloud Computing,1,1
59,4,Cloud Computing,2,1
59,4,Cloud Computing,3,1
59,4,Cloud Computing,4,1
59,4,Cloud Computing,5,1
59,4,Cloud Computing,6,1
59,4,Cloud Computing,7,1
59,4,Cloud Computing,8,1
59,4,Cloud Computing,9,0
59,4,Cloud Computing,10,1
59,5,Java Full Stack,1,1
59,5,Java Full Stack,2,0
59,5,Java Full Stack,3,1
59,5,Java Full Stack,4,1
59,5,Java Full Stack,5,1
59,5,Java Full Stack,6,1
59,5,Java Full Stack,7,1
59,5,Java Full Stack,8,0
59,5,Java Full Stack,9,1
59,5,Java Full Stack,10,1
60,1,Major Project,1,1
60,1,Major Project,2,1
60,1,Major Project,3,1
60,1,Major Project,4,1
60,1,Major Project,5,1
60,1,Major Project,6,1
60,1,Major Project,7,1
60,1,Major Project,8,0
60,1,Major Project,9,1
60,1,Major Project,10,1
60,2,Maths,1,0
60,2,Maths,2,1
60,2,Maths,3,1
60,2,Maths,4,1
60,2,Maths,5,1
60,2,Maths,6,1
60,2,Maths,7,0
60,2,Maths,8,1
60,2,Maths,9,1
60,2,Maths,10,0
60,3,Data Analytics,1,1
60,3,Data Analytics,2,1
60,3,Data Analytics,3,1
60,3,Data Analytics,4,1
60,3,Data Analytics,5,1
60,3,Data Analytics,6,0
60,3,Data Analytics,7,1
60,3,Data Analytics,8,1
60,3,Data Analytics,9,1
60,3,Data Analytics,10,1
60,4,Cloud Computing,1,1
60,4,Cloud Computing,2,0
60,4,Cloud Computing,3,1
60,4,Cloud Computing,4,1
60,4,Cloud Computing,5,1
60,4,Cloud Computing,6,1
60,4,Cloud Computing,7,1
60,4,Cloud Computing,8,0
60,4,Cloud Computing,9,1
60,4,Cloud Computing,10,1
60,5,Java Full Stack,1,0
60,5,Java Full Stack,2,1
60,5,Java Full Stack,3,1
60,5,Java Full Stack,4,1
60,5,Java Full Stack,5,1
60,5,Java Full Stack,6,1
60,5,Java Full Stack,7,1
60,5,Java Full Stack,8,1
60,5,Java Full Stack,9,1
60,5,Java Full Stack,10,0
61,6,Major Project,1,1
61,6,Major Project,2,1
61,6,Major Project,3,1
61,6,Major Project,4,1
61,6,Major Project,5,1
61,6,Major Project,6,1
61,6,Major Project,7,1
61,6,Major Project,8,1
61,6,Major Project,9,1
61,6,Major Project,10,1
61,7,Maths,1,0
61,7,Maths,2,1
61,7,Maths,3,1
61,7,Maths,4,0
61,7,Maths,5,1
61,7,Maths,6,1
61,7,Maths,7,1
61,7,Maths,8,1
61,7,Maths,9,1
61,7,Maths,10,0
61,8,Data Analytics,1,1
61,8,Data Analytics,2,1
61,8,Data Analytics,3,0
61,8,Data Analytics,4,1
61,8,Data Analytics,5,1
61,8,Data Analytics,6,1
61,8,Data Analytics,7,1
61,8,Data Analytics,8,1
61,8,Data Analytics,9,0
61,8,Data Analytics,10,1
61,9,Cloud Computing,1,1
61,9,Cloud Computing,2,1
61,9,Cloud Computing,3,1
61,9,Cloud Computing,4,1
61,9,Cloud Computing,5,0
61,9,Cloud Computing,6,1
61,9,Cloud Computing,7,1
61,9,Cloud Computing,8,1
61,9,Cloud Computing,9,1
61,9,Cloud Computing,10,1
61,10,Java Full Stack,1,0
61,10,Java Full Stack,2,1
61,10,Java Full Stack,3,1
61,10,Java Full Stack,4,1
61,10,Java Full Stack,5,1
61,10,Java Full Stack,6,1
61,10,Java Full Stack,7,1
61,10,Java Full Stack,8,1
61,10,Java Full Stack,9,1
61,10,Java Full Stack,10,0
62,6,Major Project,1,0
62,6,Major Project,2,1
62,6,Major Project,3,1
62,6,Major Project,4,1
62,6,Major Project,5,1
62,6,Major Project,6,1
62,6,Major Project,7,0
62,6,Major Project,8,1
62,6,Major Project,9,1
62,6,Major Project,10,1
62,7,Maths,1,1
62,7,Maths,2,1
62,7,Maths,3,1
62,7,Maths,4,1
62,7,Maths,5,1
62,7,Maths,6,1
62,7,Maths,7,1
62,7,Maths,8,1
62,7,Maths,9,0
62,7,Maths,10,1
62,8,Data Analytics,1,1
62,8,Data Analytics,2,0
62,8,Data Analytics,3,1
62,8,Data Analytics,4,1
62,8,Data Analytics,5,0
62,8,Data Analytics,6,1
62,8,Data Analytics,7,1
62,8,Data Analytics,8,1
62,8,Data Analytics,9,1
62,8,Data Analytics,10,1
62,9,Cloud Computing,1,0
62,9,Cloud Computing,2,1
62,9,Cloud Computing,3,1
62,9,Cloud Computing,4,1
62,9,Cloud Computing,5,1
62,9,Cloud Computing,6,1
62,9,Cloud Computing,7,1
62,9,Cloud Computing,8,1
62,9,Cloud Computing,9,1
62,9,Cloud Computing,10,0
62,10,Java Full Stack,1,1
62,10,Java Full Stack,2,1
62,10,Java Full Stack,3,1
62,10,Java Full Stack,4,1
62,10,Java Full Stack,5,1
62,10,Java Full Stack,6,1
62,10,Java Full Stack,7,1
62,10,Java Full Stack,8,1
